RegionId,Region,RtvId,StationName,Latitude,Longitude
1,Lombardia,N00210,ISEO,45.659518,10.047464
1,Lombardia,N00207,BORNATO - CALINO,45.590595,10.032942
1,Lombardia,S01410,REGOLEDO,46.030574,9.292106
1,Lombardia,S01489,RENATE-VEDUGGIO,45.728304,9.279834
1,Lombardia,S00272,ROBBIO,45.293542,8.597051
1,Lombardia,S01642,MILANO BOVISA FNM,45.502993,9.159235
1,Lombardia,S01643,MILANO LANCETTI,45.492632,9.175832
1,Lombardia,S01632,MILANO PORTA ROMANA,45.445844,9.213128
1,Lombardia,S01649,MILANO VENEZIA,45.471121,9.201889
1,Lombardia,S00252,TRECATE,45.428589,8.739561
1,Lombardia,S01437,TRESENDA-APRICA-TEGLIO,46.162082,10.083754
1,Lombardia,S01065,TREZZANO S.N.,45.422203,9.071196
1,Lombardia,S01463,VALMADRERA,45.846439,9.368183
1,Lombardia,S01807,VOGHERA,44.9978,9.007942
1,Lombardia,S00408,SAIRANO,45.138858,9.046868
1,Lombardia,S01451,CANTU`,45.752316,9.130321
1,Lombardia,S01486,CARATE-CALO`,45.676451,9.252304
1,Lombardia,S01715,SEGRATE,45.480702,9.298873
1,Lombardia,S01031,BUSTO ARSIZIO,45.616164,8.865031
1,Lombardia,S01316,CAMNAGO-LENTATE,45.668425,9.133451
1,Lombardia,S01034,CANEGRATE,45.569235,8.926593
1,Lombardia,S01804,CAVA MANARA,45.144867,9.115332
1,Lombardia,S01647,MI P.GAR.SOTT.,45.484228,9.185122
1,Lombardia,S01820,MILANO ROGOREDO,45.433866,9.2391
1,Lombardia,S01405,DUBINO,46.172802,9.432188
1,Lombardia,S01440,TIRANO,46.21539,10.166961
1,Lombardia,S01620,PARATICO SARNICO,45.662478,9.961417
1,Lombardia,S01622,CAPRIOLO,45.64556,9.933806
1,Lombardia,S00462,ASTI,44.89479,8.208112
1,Lombardia,S01932,BARBIANELLO,45.07263,9.204165
1,Lombardia,S01529,BERGAMO,45.690271,9.675082
1,Lombardia,S01716,OSPITALETTO TRAVAGLIATO,45.546042,10.074363
1,Lombardia,S01428,S. PIETRO BERBENNO,46.161347,9.740491
1,Lombardia,S01802,VILLAMAGGIORE,45.32045,9.190674
1,Lombardia,S00278,VILLANOVA D`ARDENGHI,45.156982,9.037176
1,Lombardia,S01481,VILLASANTA,45.603434,9.304923
1,Lombardia,S01916,VILLETTA MALAGNINO,45.137019,10.111943
1,Lombardia,S01844,VISANO,45.31531,10.363098
1,Lombardia,S01042,VITTUONE ARLUNO,45.491054,8.947299
1,Lombardia,S00401,ZINASCO NUOVO,45.124555,8.999657
1,Lombardia,S01610,MADIGNANO,45.34383,9.730179
1,Lombardia,S01433,POGGIRIDENTI-TRESIVIO-PIATEDA,46.166888,9.93382
1,Lombardia,S01912,PONTE D`ADDA,45.184352,9.790737
1,Lombardia,S01434,PONTE IN VALTELLINA,46.162631,9.975895
1,Lombardia,S02082,PONTE S.MARCO - CALCINATO,45.473788,10.409018
1,Lombardia,S01528,PONTE S.PIETRO,45.69916,9.584322
2,Liguria,S04712,SORI,44.369795,9.106006
2,Liguria,S04506,TAGGIA ARMA,43.840764,7.835604
2,Liguria,S04531,VARAZZE,44.356842,8.566682
2,Liguria,S04501,VENTIMIGLIA,43.792561,7.610224
2,Liguria,S06006,ARCOLA,44.118651,9.914649
2,Liguria,S00867,ACQUI TERME,44.67407,8.474482
2,Liguria,S04481,AIROLE,43.870494,7.552757
2,Liguria,S04515,ALASSIO,44.007889,8.17112
2,Liguria,S04516,ALBENGA,44.04722,8.221663
2,Liguria,S04709,BOGLIASCO,44.379207,9.066042
2,Liguria,S04503,BORDIGHERA,43.778313,7.663504
2,Liguria,S04518,BORGHETTO SANTO SPIRITO,44.109006,8.242346
2,Liguria,S04214,BORGO FORNARI PER VOLTAGGIO,44.588379,8.938295
2,Liguria,S04215,BUSALLA,44.57558,8.943611
2,Liguria,S04716,CAMOGLI SAN FRUTTUOSO,44.348166,9.156743
2,Liguria,S04105,CAMPOLIGURE MASONE,44.530909,8.700878
2,Liguria,S04724,CAVI,44.29354,9.37251
2,Liguria,S04530,CELLE,44.34246,8.542626
2,Liguria,S04517,CERIALE,44.098922,8.234216
2,Liguria,S04512,CERVO SAN BARTOLOMEO,43.923901,8.109704
2,Liguria,S04532,COGOLETO,44.389762,8.643906
2,Liguria,S04734,CORNIGLIA,44.119938,9.711051
2,Liguria,S04728,DEIVA MARINA,44.217306,9.519022
2,Liguria,S04522,FINALE LIGURE MARINA,44.169116,8.34033
2,Liguria,S04729,FRAMURA,44.201903,9.555169
2,Liguria,S04107,GENOVA ACQUASANTA,44.458757,8.773197
2,Liguria,S04218,GENOVA BOLZANETO,44.459208,8.900193
2,Liguria,S04109,GENOVA BORZOLI,44.434704,8.866648
2,Liguria,S04108,GENOVA GRANARA,44.442055,8.823453
2,Liguria,S04603,GENOVA MARITTIMA S. LIMBANIA,44.412808,8.911098
2,Liguria,S04707,GENOVA NERVI,44.381271,9.039895
2,Liguria,S04536,GENOVA PEGLI,44.426236,8.816767
2,Liguria,S04700,GENOVA P.PRINCIPE,44.417784,8.9207
2,Liguria,S04217,GENOVA PONTEDECIMO,44.494189,8.905642
2,Liguria,S04704,GENOVA QUARTO DEI MILLE,44.388607,8.99597
2,Liguria,S04219,GENOVA RIVAROLO,44.435955,8.89106
2,Liguria,S04220,GENOVA SAMPIERDARENA,44.413102,8.887271
2,Liguria,S04703,GENOVA STURLA,44.397977,8.981466
2,Liguria,S04540,GENOVA VESIMA,44.416176,8.714099
2,Liguria,S04534,GENOVA VOLTRI,44.428467,8.758163
2,Liguria,S04210,ISOLA DEL CANTONE,44.646589,8.957578
2,Liguria,S06000,LA SPEZIA CENTRALE,44.11141,9.813906
2,Liguria,S04514,LAIGUEGLIA,43.981283,8.158685
2,Liguria,S04723,LAVAGNA,44.305677,9.346371
2,Liguria,S04731,LEVANTO,44.174167,9.616018
2,Liguria,S04519,LOANO,44.122429,8.254523
2,Liguria,S04106,MELE,44.472797,8.733953
2,Liguria,S04212,MIGNANEGO,44.539031,8.929951
2,Liguria,S04727,MONEGLIA,44.242449,9.486957
2,Liguria,S04732,MONTEROSSO,44.145967,9.649009
2,Liguria,S04480,OLIVETTA SAN MICHELE,43.878345,7.535066
2,Liguria,S04103,OVADA,44.630377,8.632301
2,Liguria,S04216,PIANO ORIZZONTALE DEI GIOVI,44.530912,8.9192
2,Liguria,S04209,PIETRABISSARA,44.658637,8.926969
2,Liguria,S04711,PIEVE LIGURE,44.372644,9.090975
2,Liguria,S06170,S. STEFANO DI MAGRA,44.156857,9.915202
2,Liguria,F00007,F00007,44.223552,8.230133
2,Liguria,F00008,F00008,43.972063,10.262604
2,Liguria,S04523,IMPERIA,43.88051,8.019182
2,Liguria,S04110,GENOVA COSTA DI SESTRI PONENTE,44.433535,8.84553
2,Liguria,S04705,GENOVA QUINTO AL MARE,44.385184,9.020514
2,Liguria,S04223,GENOVA VIA DI FRANCIA,44.411126,8.90192
2,Liguria,F00049,F00049,44.418578,8.576088
2,Liguria,S06008,BIVIO/PC ARCOLA,44.074771,10.015803
2,Liguria,S04521,BORGIO VEREZZI,44.157722,8.30908
2,Liguria,S04701,GENOVA P. PRINCIPE SOTTERRANEA,44.414803,8.918041
2,Liguria,S00879,CAIRO MONTENOTTE,44.394747,8.278786
2,Liguria,S00745,CENGIO,44.390798,8.191824
2,Liguria,S04529,ALBISOLA,44.33469,8.512092
2,Liguria,S04800,SAVONA MARITTIMA,44.308777,8.488243
2,Liguria,S04526,SPOTORNO NOLI,44.226528,8.410932
2,Liguria,S04502,VALLECROSIA,43.787619,7.634997
2,Liguria,S04733,VERNAZZA,44.134963,9.684804
2,Liguria,S04721,ZOAGLI,44.33546,9.269126
2,Liguria,S04803,BRAGNO,44.371679,8.304473
2,Liguria,S04538,GENOVA CORNIGLIANO,44.414752,8.865035
2,Liguria,S04520,PIETRA LIGURE,44.145345,8.277403
2,Liguria,S04718,S. MARGHERITA LIGURE PORTOFINO,44.33676,9.216673
2,Liguria,S04535,GENOVA PRA,44.426874,8.785356
2,Liguria,S04537,GENOVA SESTRI PONENTE,44.422374,8.847707
2,Liguria,S04702,GENOVA BRIGNOLE,44.407213,8.947553
2,Liguria,S04710,PONTETTO,44.377309,9.07696
2,Liguria,S04713,MULINETTI,44.362614,9.129499
2,Liguria,S04722,CHIAVARI,44.315156,9.322464
2,Liguria,S04726,RIVA TRIGOSO,44.26391,9.429277
2,Liguria,S04730,BONASSOLA,44.184867,9.582673
2,Liguria,S04735,MANAROLA,44.109904,9.727401
2,Liguria,S04804,FERRANIA,44.365136,8.328885
2,Liguria,S04811,MASCHIO,44.326605,8.436686
2,Liguria,S06171,VEZZANO LIGURE,44.127081,9.88928
2,Liguria,S06200,PONZANO MAGRA,44.136227,9.934115
2,Liguria,S04222,GENOVA S.BIAGIO,44.484399,8.900854
2,Liguria,S00890,PONT,45.420436,7.60442
2,Liguria,S00877,DEGO,44.448003,8.308469
2,Liguria,S00876,PIANA,44.486383,8.308796
2,Liguria,S06500,PISA CENTRALE,43.70794,10.398183
2,Liguria,S06044,CA` DI BOSCHETTI,44.117925,9.857449
2,Liguria,S00878,ROCCHETTA CAIRO,44.427477,8.295356
2,Liguria,S06004,LA SPEZIA MIGLIARINA,44.123391,9.84028
2,Liguria,S06002,LA SPEZIA MARITTIMA,44.110694,9.837445
2,Liguria,S06007,SARZANA,44.108865,9.960657
2,Liguria,S05014,PARMA,44.810203,10.32837
2,Liguria,S04810,ALTARE,44.336169,8.332753
2,Liguria,S04533,ARENZANO,44.403089,8.678322
2,Liguria,S04207,ARQUATA SCRIVIA,44.692533,8.885342
2,Liguria,S04482,BEVERA,43.825303,7.579157
2,Liguria,S00742,CEVA,44.389861,8.031958
2,Liguria,S00622,BREIL SUR ROYA,43.890267,7.530915
2,Liguria,S04527,QUILIANO VADO,44.279933,8.435562
2,Liguria,S04720,RAPALLO,44.351398,9.231282
2,Liguria,S04714,RECCO,44.361215,9.146788
2,Liguria,S04736,RIOMAGGIORE,44.105203,9.729105
2,Liguria,S04211,RONCO SCR.,44.614537,8.949421
2,Liguria,S04104,ROSSIGLIONE,44.566955,8.668051
2,Liguria,S04805,SAN GIUSEPPE DI CAIRO,44.370096,8.28864
2,Liguria,S04505,SANREMO,43.821269,7.766693
2,Liguria,S04802,SANTUARIO,44.34607,8.435756
2,Liguria,S04801,SAVONA,44.306892,8.470259
2,Liguria,S04725,SESTRI LEVANTE,44.27626,9.397651
3,Piemonte,S00173,S.SILVESTRO,45.19366,8.148095
3,Piemonte,S00229,SETTIMO,45.139834,7.769335
3,Piemonte,S00862,SEZZADIO,44.800082,8.549772
3,Piemonte,S00429,CHIUSANO COSSOMBRONE,44.985034,8.128822
3,Piemonte,S00217,COLLEGNO,45.078854,7.574131
3,Piemonte,S00923,PRIOLA,44.248694,8.023429
3,Piemonte,S00053,ROVASENDA,45.537291,8.317376
3,Piemonte,S00213,S. AMBROGIO,45.101161,7.360933
3,Piemonte,S00347,ISOLA D`ASTI,44.830605,8.175113
3,Piemonte,S00700,MANTA,44.620887,7.494166
3,Piemonte,S00545,TORRE S.GIORGIO,44.737375,7.525461
3,Piemonte,S00239,TRONZANO,45.342929,8.168395
3,Piemonte,F00009,F00009,45.682678,8.554745
3,Piemonte,S00022,VAPRIO D`AGOGNA,45.599085,8.536862
3,Piemonte,S00315,BORGO S.MARTINO,45.087083,8.520661
3,Piemonte,S00456,CAMBIANO SANTENA,44.966491,7.773225
3,Piemonte,F00010,F00010,45.720563,8.572941
3,Piemonte,F00047,F00047,45.065762,6.860161
3,Piemonte,S00458,VILLANOVA,44.963159,7.947136
3,Piemonte,S00035,TORINO PORTA SUSA,45.075906,7.667673
3,Piemonte,S00983,MARANO TICINO,45.629485,8.626172
3,Piemonte,S01019,MEINA,45.794389,8.535452
3,Piemonte,S00875,MERANA,44.519368,8.298327
3,Piemonte,S00156,MERCENASCO,45.353436,7.886405
3,Piemonte,S00600,VILLASTELLONE,44.920531,7.749572
3,Piemonte,S01807,VOGHERA,44.9978,9.007942
3,Piemonte,S00004,PIEVE VERGONTE,46.009783,8.276298
3,Piemonte,S00613,BORGO SAN DALMAZZO,44.326249,7.486111
3,Piemonte,S00209,BRUZOLO,45.131032,7.201497
3,Piemonte,S00972,CASALEGGIO,45.491298,8.490369
3,Piemonte,S00864,CASSINE,44.751513,8.533613
3,Piemonte,S01123,CASTELLETTO TICINO,45.710757,8.638259
3,Piemonte,S00465,CASTELLO D`ANNONE,44.878742,8.312724
3,Piemonte,S04000,CASTELLAZZO CASALCERMELLI,44.843839,8.589645
3,Piemonte,S00056,ROVASENDA ALTA,45.537368,8.316722
3,Piemonte,S00054,BURONZO,45.47179,8.2667
3,Piemonte,S00158,CALUSO,45.303194,7.902568
3,Piemonte,S00157,CANDIA CANAVESE,45.329824,7.891819
3,Piemonte,S00603,CAVALLERMAGGIORE,44.708147,7.692108
3,Piemonte,S00541,CERCENASCO,44.864897,7.495302
3,Piemonte,S04006,ROCCAGRIMALDA,44.675247,8.656154
3,Piemonte,S04005,SAN GIACOMO,44.687745,8.663185
3,Piemonte,S00224,TORINO DORA,45.090085,7.677853
3,Piemonte,S01025,DORMELLETTO,45.7233,8.581906
3,Piemonte,S00926,ECA NASAGO`,44.160769,7.965137
3,Piemonte,S00869,TERZO MONTABONE,44.671932,8.428705
3,Piemonte,S00452,TORINO LINGOTTO,45.0266,7.657469
3,Piemonte,S00223,TORINO S. PAOLO,45.054519,7.639557
3,Piemonte,S00450,TORINO SMISTAMENTO NORD,45.042785,7.666626
3,Piemonte,S00228,TORINO STURA,45.121932,7.713202
3,Piemonte,S00342,TONCO ALFIANO,45.012659,8.216858
3,Piemonte,S00219,TORINO P.NUOVA,45.060969,7.67747
3,Piemonte,S00234,TORRAZZA P.,45.211855,7.970255
3,Piemonte,S04300,CARBONARA SCRIVIA,44.860173,8.853772
3,Piemonte,S00825,ALBA,44.697713,8.030629
3,Piemonte,S00462,ASTI,44.89479,8.208112
3,Piemonte,S00029,BIVIO MADONNA DELL`OLMO,44.414078,7.546234
3,Piemonte,S00203,BEAULARD,45.046495,6.759713
3,Piemonte,S00177,MORANO SUL PO,45.170793,8.366168
3,Piemonte,S00824,MUSSOTTO,44.713227,8.015194
3,Piemonte,S00008,OMEGNA CRUSINALLO,45.898138,8.413929
3,Piemonte,S01007,BEURA CARDEZZA,46.068341,8.289627
3,Piemonte,S00501,MADONNA DELLA SCALA,44.993686,7.780994
3,Piemonte,S00220,TORINO ORBASSANO FASCIO SUD,45.032898,7.576125
3,Piemonte,S00459,VILLAFRANCA C.,44.908916,8.043692
3,Piemonte,S00543,VILLAFRANCA P.,44.786739,7.510077
3,Piemonte,S01008,VOGOGNA OSSOLA,46.005883,8.294664
3,Piemonte,S00721,MONASTERO PRATAVECCHI,44.484517,7.44679
3,Piemonte,S00468,FELIZZANO,44.893367,8.437155
3,Piemonte,S00904,POGLIOLA,44.399796,7.75057
3,Piemonte,S01125,POMBIA,45.649547,8.637037
3,Piemonte,S01809,PONTECURONE,44.962014,8.929717
3,Piemonte,S00871,PONTI,44.629979,8.365262
3,Piemonte,S00247,PONZANA,45.402685,8.522689
3,Piemonte,S00344,PORTACOMARO,44.957169,8.224345
3,Piemonte,S01124,PORTO VARALLO POMBIA,45.677697,8.638383
3,Piemonte,S00469,SOLERO,44.915886,8.51043
3,Piemonte,S00155,STRAMBINO,45.382508,7.887955
3,Piemonte,S00260,SUSA,45.138622,7.052311
3,Piemonte,S00974,GHISLARENGO,45.526006,8.379453
3,Piemonte,S00316,GIAROLE,45.056125,8.5609
3,Piemonte,S00951,MAGLIANO CRAVA MOROZZO,44.445259,7.777852
3,Piemonte,S00243,S. GERMANO VERCELLESE,45.353603,8.249958
3,Piemonte,S00336,S.GIORGIO CASALE,45.101495,8.412858
3,Piemonte,S01941,S.GIULIANO PIEMONTE,44.890543,8.760933
3,Piemonte,S00842,POCAPAGLIA,44.701066,7.892496
3,Piemonte,S01015,BAVENO,45.909105,8.502121
3,Piemonte,S00970,BIELLA CHIAVAZZA,45.568084,8.066787
3,Piemonte,S00544,MORETTA,44.765514,7.530303
3,Piemonte,S00976,NIBBIA,45.481363,8.557993
3,Piemonte,S00834,NIZZA MONFERRATO,44.772905,8.361146
3,Piemonte,S00513,NONE,44.938011,7.540068
3,Piemonte,S00207,PC. MEANA,45.124481,7.059748
3,Piemonte,S00311,PERTENGO,45.233305,8.426739
3,Piemonte,S00003,PIEDIMULERA,46.024348,8.261237
3,Piemonte,S00611,CUNEO GESSO,44.394234,7.556017
3,Piemonte,S00051,CUREGGIO,45.672538,8.456282
3,Piemonte,S00982,VARALLO POMBIA,45.670032,8.620047
3,Piemonte,S00100,VARALLO SESIA,45.815227,8.256606
3,Piemonte,S01013,VERBANIA-PALLANZA,45.943821,8.47224
3,Piemonte,S00245,VERCELLI,45.329909,8.416028
3,Piemonte,S00073,VERGNASCO,45.489282,8.091687
3,Piemonte,S00616,VERNANTE,44.244639,7.535986
3,Piemonte,S00170,VEROLENGO,45.193107,7.969511
3,Piemonte,S00701,VERZUOLO,44.598767,7.48724
3,Piemonte,S00031,VESPOLATE,45.351517,8.671947
3,Piemonte,S00953,VICOFORTE SAN MICHELE,44.37404,7.894687
3,Piemonte,S00977,VIGLIANO CANDELO,45.557517,8.108475
3,Piemonte,S00802,VIGLIANO D`ASTI,44.827335,8.218271
3,Piemonte,S00021,VIGNALE,45.478989,8.613132
3,Piemonte,S00542,VIGONE,44.846923,7.491123
3,Piemonte,S00001,VILLADOSSOLA,46.064151,8.264675
3,Piemonte,S00523,LUSERNA S. GIOVANNI,44.815842,7.246902
3,Piemonte,S00607,MADDALENE,44.518734,7.648022
3,Piemonte,S00820,MADONNA DEL PILONE,44.695347,7.747639
3,Piemonte,S00902,MARGARITA,44.380082,7.685738
3,Piemonte,S01012,MERGOZZO,45.961303,8.440881
3,Piemonte,S00082,PINEROLO OLIMPICA,44.893325,7.349043
3,Piemonte,S00172,CRESCENTINO,45.194302,8.107175
3,Piemonte,S00017,CRESSA FONTANETO,45.646331,8.498435
3,Piemonte,S00610,CUNEO,44.387914,7.536235
3,Piemonte,S00427,CUNICO SCANDELUZZA,45.036947,8.11007
3,Piemonte,S01010,CUZZAGO,45.993682,8.373989
3,Piemonte,S01003,DOMODOSSOLA,46.115429,8.296684
3,Piemonte,S01004,DOMO II,46.071396,8.286899
3,Piemonte,S00980,DORMELLETTO PAESE,45.730032,8.574324
3,Piemonte,S00722,DRONERO,44.464974,7.423245
3,Piemonte,S00251,EXILLES,45.08999,6.927344
3,Piemonte,S00112,FARA,45.550556,8.458049
3,Piemonte,S00737,FARIGLIANO,44.513337,7.90947
3,Piemonte,S00511,NICHELINO,44.99132,7.642068
3,Piemonte,S00739,NIELLA,44.415377,7.926365
3,Piemonte,S00248,NOVARA,45.451376,8.624895
3,Piemonte,S00920,NUCETTO,44.338871,8.061386
3,Piemonte,S00244,OLCENENGO,45.34147,8.310096
3,Piemonte,S00984,OLEGGIO,45.598029,8.632586
3,Piemonte,S00010,OMEGNA,45.87179,8.413291
3,Piemonte,S00006,ORNAVASSO,45.970296,8.415892
3,Piemonte,S00012,ORTA MIASINO,45.795865,8.421217
3,Piemonte,S00204,OULX CESANA CLAVIERE SESTRIERE,45.038789,6.831432
3,Piemonte,S00840,OVIGLIO,44.859537,8.494998
3,Piemonte,S00337,OZZANO MONFERRATO,45.107581,8.372296
3,Piemonte,S00175,PALAZZOLO VERCELLESE,45.189004,8.232787
3,Piemonte,S00002,PALLANZENO,46.043533,8.260645
3,Piemonte,S00524,TORRE PELLICE,44.818929,7.225901
3,Piemonte,S00039,TORREBERETTI,45.060533,8.660431
3,Piemonte,S00925,TRAPPA,44.185375,7.994435
3,Piemonte,S00950,TRINITA` BENE VAGIENNA,44.504656,7.752647
3,Piemonte,S00176,TRINO VERCELLESE,45.190066,8.294093
3,Piemonte,S00455,TROFARELLO,44.980471,7.735206
3,Piemonte,S00041,VALENZA,45.023527,8.625808
3,Piemonte,S00042,VALMADONNA,44.972588,8.610667
3,Piemonte,S00237,LIVORNO FERRARIS,45.283402,8.073493
3,Piemonte,S00617,LIMONE,44.203799,7.577912
3,Piemonte,S00466,ROCCHETTA TANARO CERRO,44.875574,8.351402
3,Piemonte,S00159,RODALLO,45.278714,7.878025
3,Piemonte,S00109,ROMAGNANO SESIA,45.629888,8.384581
3,Piemonte,S00215,ROSTA,45.078397,7.463963
3,Piemonte,S00434,S.ANNA ROBELLA,45.074464,8.08568
3,Piemonte,S00236,S. ANTONINO DI SALUGGIA,45.253967,8.039728
3,Piemonte,S00211,S. ANTONINO VAIE,45.109469,7.275931
3,Piemonte,S00609,S.BENIGNO DI CUNEO,44.461002,7.572712
3,Piemonte,S00461,S. DAMIANO D`ASTI,44.878914,8.125956
3,Piemonte,S00457,PESSIONE,44.965132,7.841321
3,Piemonte,S00011,PETTENASCO,45.820498,8.406802
3,Piemonte,S00903,PIANFEI,44.385228,7.717109
3,Piemonte,S00922,PIEVETTA,44.257449,8.021744
3,Piemonte,S00517,PINEROLO,44.887673,7.337402
3,Piemonte,S00515,PISCINA DI PINEROLO,44.921744,7.425482
3,Piemonte,S00838,BERGAMASCO,44.819891,8.461447
3,Piemonte,S00238,BIANZE`,45.309488,8.115523
3,Piemonte,S00522,BIBIANA,44.809941,7.285727
3,Piemonte,S00873,MOMBALDONE ROCCAVERANO,44.569891,8.332781
3,Piemonte,S00808,MOMBARUZZO,44.76235,8.441006
3,Piemonte,S00019,MOMO,45.574646,8.55689
3,Piemonte,S00453,MONCALIERI,44.998187,7.678027
3,Piemonte,S00340,MONCALVO,45.059463,8.261905
3,Piemonte,S00735,MONCHIERO DOGLIANI,44.571815,7.917635
3,Piemonte,S00952,MONDOVI`,44.398255,7.816339
3,Piemonte,S00801,MONGARDINO,44.84161,8.207411
3,Piemonte,S00153,MONTALTO DORA,45.490309,7.858986
3,Piemonte,S00160,MONTANARO,45.232674,7.858331
3,Piemonte,S00428,MONTECHIARO D`ASTI,44.999849,8.10982
3,Piemonte,S00872,MONTECHIARO DENICE,44.600827,8.352185
3,Piemonte,S00803,MONTEGROSSO,44.818465,8.239171
3,Piemonte,S00606,FOSSANO,44.550231,7.717971
3,Piemonte,S00861,GAMALERO,44.817476,8.543427
3,Piemonte,S00510,MONCALIERI SANGONE,45.000393,7.667991
3,Piemonte,S00240,SANTHIA`,45.363726,8.180093
3,Piemonte,S00341,PENANGO,45.032254,8.235138
3,Piemonte,S00422,MONTEU DA PO,45.158353,8.022925
3,Piemonte,S00823,MONTICELLO D`ALBA,44.703736,7.965002
3,Piemonte,S00426,MONTIGLIO MURISENGO,45.067664,8.106913
3,Piemonte,S00034,MORTARA,45.252171,8.731639
3,Piemonte,S00734,NARZOLE,44.598377,7.881597
3,Piemonte,S00827,NEIVE,44.723048,8.121071
3,Piemonte,S00833,CALAMANDRANA,44.738986,8.331572
3,Piemonte,S00020,CALTIGNAGA,45.519167,8.591602
3,Piemonte,S00108,PRATO SESIA,45.646472,8.370476
3,Piemonte,S01009,PREMOSELLO CHIOVENDA,46.002188,8.326649
3,Piemonte,S00102,QUARONA,45.763547,8.266603
3,Piemonte,S00150,QUINCINETTO,45.567295,7.809711
3,Piemonte,S00602,RACCONIGI,44.771179,7.685681
3,Piemonte,S01037,RHO,45.523813,9.043563
3,Piemonte,S00615,ROBILANTE,44.296496,7.510906
3,Piemonte,S00740,ROCCACIGLIE`,44.425831,7.95274
3,Piemonte,S00905,ROCCADEBALDI,44.410446,7.780449
3,Piemonte,S00614,ROCCAVIONE,44.314445,7.485361
3,Piemonte,S00015,GOZZANO,45.741039,8.438726
3,Piemonte,S00007,GRAVELLONA TOCE,45.934051,8.428346
3,Piemonte,S00106,GRIGNASCO,45.683288,8.332913
3,Piemonte,S00835,INCISA SCAPACCINO,44.80052,8.388468
3,Piemonte,S00154,IVREA,45.461542,7.876348
3,Piemonte,S00421,LAURIANO,45.160761,7.998531
3,Piemonte,S01018,LESA,45.833042,8.566471
3,Piemonte,S00460,BALDICHIERI,44.899204,8.091198
3,Piemonte,S00178,BALZOLA,45.173985,8.402174
3,Piemonte,S00732,BANDITO,44.722075,7.819452
3,Piemonte,S00202,BARDONECCHIA,45.076447,6.709959
3,Piemonte,S00908,BASTIA MONDOVI`,44.439398,7.891671
3,Piemonte,S00807,BAZZANA,44.777094,8.401557
3,Piemonte,S00901,BEINETTE,44.36782,7.644884
3,Piemonte,S01017,BELGIRATE,45.843337,8.570821
3,Piemonte,S00985,BELLINZAGO,45.566681,8.627652
3,Piemonte,S00463,S. PAOLO SOLBRITO,44.951753,7.975779
3,Piemonte,S00420,S.SEBASTIANO PO,45.167102,7.953781
3,Piemonte,S00831,S.STEFANO BELBO,44.71714,8.241233
3,Piemonte,S00822,S.VITTORIA,44.69561,7.916909
3,Piemonte,S00205,SALBERTRAND,45.073478,6.887428
3,Piemonte,S00743,SALE LANGHE,44.392425,8.077468
3,Piemonte,S00744,SALICETO,44.404437,8.172887
3,Piemonte,S00235,SALUGGIA,45.23443,8.017112
3,Piemonte,S00074,SALUSSOLA,45.44438,8.115195
3,Piemonte,S00072,SANDIGLIANO,45.519652,8.081531
3,Piemonte,S00731,SANFRE`,44.74799,7.796793
3,Piemonte,S00050,COMIGNAGO,45.714296,8.566362
3,Piemonte,S00212,CONDOVE,45.106689,7.317022
3,Piemonte,S00604,SAVIGLIANO,44.651337,7.663748
3,Piemonte,S00540,SCALENGHE,44.89018,7.490745
3,Piemonte,S00338,SERRALUNGA CERESETO,45.100914,8.30742
3,Piemonte,S00431,SERRAVALLE D`ASTI,44.948019,8.14808
3,Piemonte,S01026,SESTO CALENDE,45.726241,8.628135
3,Piemonte,S00430,SETTIME CINAGLIO MOMBARONE,44.966229,8.128853
3,Piemonte,S00151,SETTIMO TAVAGNASCO,45.546214,7.825189
3,Piemonte,S00978,SILLAVENGO,45.521303,8.444987
3,Piemonte,S00111,SIZZANO,45.573834,8.436024
3,Piemonte,S00730,SOMMARIVA BOSCO,44.770754,7.777086
3,Piemonte,S00874,SPIGNO,44.539437,8.317924
3,Piemonte,S01940,SPINETTA,44.882378,8.683146
3,Piemonte,S01016,STRESA,45.884486,8.531454
3,Piemonte,S00866,STREVI,44.697771,8.525525
3,Piemonte,S00018,SUNO,45.620435,8.519344
3,Piemonte,S00954,LESEGNO,44.385891,7.94266
3,Piemonte,S00174,FONTANETTO PO,45.191238,8.188697
3,Piemonte,S00973,COSSATO,45.564216,8.175964
3,Piemonte,S00348,COSTIGLIOLE (MOTTA DI),44.807559,8.145712
3,Piemonte,S00829,COSTIGLIOLE D`ASTI,44.754882,8.20477
3,Piemonte,S00702,COSTIGLIOLE SALUZZO,44.570196,7.482075
3,Piemonte,S00030,GARBAGNA,45.385552,8.66627
3,Piemonte,S00924,GARESSIO,44.199088,8.015214
3,Piemonte,S00052,GATTINARA,45.611523,8.364288
3,Piemonte,S00110,GHEMME,45.595882,8.417135
3,Piemonte,S00343,CASTELL`ALFERO,44.986347,8.220882
3,Piemonte,S00720,CASTELLETTO BUSCA,44.501319,7.463939
3,Piemonte,S00741,CASTELLINO TANARO,44.41657,7.974321
3,Piemonte,S00836,CASTELNUOVO BELBO,44.798127,8.42516
3,Piemonte,S00233,CASTELROSSO,45.201802,7.932162
3,Piemonte,S00423,CAVAGNOLO BRUSASCO,45.153655,8.047534
3,Piemonte,S00608,CENTALLO,44.496223,7.591035
3,Piemonte,S00546,CERVIGNASCO,44.699669,7.518644
3,Piemonte,S00521,BRICHERASIO,44.824336,7.307513
3,Piemonte,S00113,BRIONA,45.538568,8.479541
